asset_id,business_type,industry,postcode,latitude,longitude,asset_value,annual_revenue,coverage_limit
VIC3240,tour_operator,tourism,3000,-37.811246,144.971061,150000,307914.5,25000
VIC3241,parts_supplier,automotive,3337,-37.674917,144.594661,810639.23,1676285.84,139222.69
VIC3242,materials_yard,construction,3008,-37.821776,144.946143,489142.98,803001.93,96116.04
VIC3243,food_processing,manufacturing,3564,-36.142204,144.779822,1975114.1,3406620.32,379541.39
VIC3244,retail_store,retail,3136,-37.794577,145.293043,185474.78,198581.83,25000
VIC3245,facility_management_office,property_services,3168,-37.934336,145.131995,1338934.01,2090251.49,222005.38
VIC3246,supermarket,retail,3189,-37.956057,145.052937,542662.98,507671.39,73759.77
VIC3247,refrigerated_storage,storage,3066,-37.801467,144.979425,1330877.97,565224.98,259638.85
VIC3248,plant_hire_yard,construction,3730,-36.012038,146.004008,3713873.84,3494340.46,549617.95
VIC3249,utility_depot,essential_services,3171,-37.942416,145.137524,1355608.29,641721.03,79297.21
VIC3250,distribution_centre,logistics,3047,-37.669626,144.937007,950290.96,1787695.79,186366.43
VIC3251,tutoring_centre,education,3047,-37.687799,144.918661,1437478.68,2499750.82,231344.44
VIC3252,car_dealership,automotive,3810,-38.055552,145.494852,432574.46,831308.78,52598.29
VIC3253,vocational_campus,education,3810,-38.065235,145.498744,574421.09,364731.34,78451.29
VIC3254,takeaway_food,hospitality,3011,-37.801551,144.894044,930656.99,482604.5,147218.14
VIC3255,holiday_apartments,tourism,3909,-37.870705,147.96969,328864.88,425449.1,45217.2
VIC3256,allied_health_centre,healthcare,3011,-37.814027,144.901746,3208969.49,4577052.65,682059.42
VIC3257,hardware_store,retail,3043,-37.708269,144.851399,1383539.96,990732,167603.7
VIC3258,bakery_factory,food_and_beverage,3840,-38.258063,146.415172,4504414.95,3885065.78,704255.7
VIC3259,equipment_dealer,agriculture,3977,-38.128957,145.289553,1496036.26,998660.99,213724.08
VIC3260,facility_management_office,property_services,3690,-36.108584,146.922222,174344.22,288945.51,25000
VIC3261,real_estate_agency,professional_services,3020,-37.796402,144.822076,504618.29,590104.69,94509.73
VIC3262,private_college,education,3350,-37.555514,143.840799,6314217.78,,426406.68
VIC3263,last_mile_depot,logistics,3011,-37.795822,144.899127,550719.13,183393.37,117706.44
VIC3264,community_health_office,community_services,3228,-38.342788,144.340397,742298.14,1552003.37,49031.52
VIC3265,clothing_store,retail,3228,-38.335759,144.336848,501189.98,1048114.82,78166.14
VIC3266,supermarket,retail,3065,-37.793523,144.984883,12634296.95,11052628.58,1953673.56
VIC3267,pharmacy_retail,retail,3121,-37.816072,144.995658,257162.49,473720,40782.18
VIC3268,tyre_service,automotive,3018,-37.860786,144.834783,562044.71,382375.43,26831.58
VIC3269,plant_hire_yard,construction,3337,-37.667421,144.553307,768498.66,1173483.77,135560.73
VIC3270,managed_services_office,technology,3065,-37.797657,144.975557,1991768.87,3838343.91,437332.1
VIC3271,electrical_wholesaler,wholesale_trade,3300,-37.75349,142.046089,1482551.11,1215774.83,302651.15
VIC3272,last_mile_depot,logistics,3199,-38.161803,145.119018,2323360.35,4280042.87,249129.94
VIC3273,parts_supplier,automotive,3168,-37.940659,145.139117,612646.47,731694.92,37656.47
VIC3274,hardware_store,retail,3977,-38.093953,145.298383,220765.14,116967.88,25000
VIC3275,food_processing,manufacturing,3011,-37.793644,144.894181,661727.61,1267204.31,30066.72
VIC3276,security_services_office,property_services,3136,-37.791187,145.259193,725611.09,320013.52,65272.95
VIC3277,document_storage,storage,3134,-37.80075,145.247088,4316482.83,5847693.33,749250.25
VIC3278,clothing_store,retail,3140,-37.770393,145.359715,1015936.72,2122513.64,48406.72
VIC3279,aged_care_facility,healthcare,3977,-38.124179,145.28382,578922.09,315955.82,67257.69
VIC3280,medical_imaging_clinic,healthcare,3061,-37.683523,144.941299,2281608.05,3127812,140689.69
VIC3281,allied_health_centre,healthcare,3182,-37.86706,144.996028,2308963.85,1366263.15,426576.94
VIC3282,plumbing_wholesaler,wholesale_trade,3233,-38.758333,143.664672,879997.8,1064804.95,111874.8
VIC3283,real_estate_agency,professional_services,3672,-36.53005,145.983715,1943371.81,2846838.87,378514.57
VIC3284,aquatic_centre,recreation,3011,-37.795251,144.913049,1007769.6,1637263.27,128800.35
VIC3285,visitor_centre,tourism,3722,-37.055092,146.113322,209118.74,249042.54,29663.92
VIC3286,timber_processing,manufacturing,3305,-38.350247,141.623644,543847.67,1022847.72,42228.08
VIC3287,vocational_campus,education,3228,-38.318924,144.307929,962069.85,1968330.77,181673.49
VIC3288,takeaway_food,hospitality,3182,-37.872085,144.972375,2718675.69,3260728.75,496656.91
VIC3289,contractor_office,construction,3018,-37.880088,144.818688,2207095.31,4059934.84,172866.96
VIC3290,beverage_distributor,wholesale_trade,3199,-38.127381,145.146613,2566760.96,2188103.63,402149.84
VIC3291,wholesale_food_supplier,wholesale_trade,3121,-37.825328,144.996074,4286280.39,8788742.91,712989.95
VIC3292,produce_storage,agriculture,3500,-34.214104,142.14188,2123211.05,940719.01,436273.25
VIC3293,accounting_firm,professional_services,3171,-37.943014,145.146804,5440947.36,1709796.57,770272.53
VIC3294,materials_yard,construction,3065,-37.80333,144.97745,3187376.72,1821729.82,387920.33
VIC3295,retail_store,retail,3909,-37.891108,147.988533,658744.55,1032446.86,105490.66
VIC3296,takeaway_food,hospitality,3168,-37.908456,145.134948,417001.57,604890.1,89568.6
VIC3297,pharmacy_retail,retail,3909,-37.868356,147.96102,3520471.69,3618673.81,238317.94
VIC3298,contractor_office,construction,3011,-37.793171,144.888318,194981.56,297719.24,25000
VIC3299,plastics_manufacturing,manufacturing,3500,-34.211268,142.155119,1421005.49,2117163.27,181487.88
VIC3300,architecture_studio,professional_services,3072,-37.730785,145.003751,899353.97,449228.6,46266.71
VIC3301,taxi_operations_base,transport,3500,-34.210665,142.145281,2578910.19,3253315.96,527818.35
VIC3302,distribution_centre,logistics,3136,-37.809818,145.272473,2142771.65,3941207.83,270759.95
VIC3303,plumbing_wholesaler,wholesale_trade,3018,-37.853736,144.816153,5515360.83,8112713.36,1211170.41
VIC3304,electronics_store,retail,3011,-37.784433,144.890823,331685.65,243719.7,72752.79
VIC3305,clothing_store,retail,3850,-38.081063,147.055115,993843.32,1502749.19,176239.71
VIC3306,indoor_sports_centre,recreation,3226,-38.260978,144.539284,1272964.81,1321024.97,119850.2
VIC3307,car_dealership,automotive,3030,-37.873974,144.677761,600174.89,589910.17,36617.12
VIC3308,furniture_store,retail,3280,-38.371652,142.487961,1882327.8,1887769.5,295166.45
VIC3309,warehouse,logistics,3072,-37.735468,144.993025,2369138.24,4917405.89,512289.56
VIC3310,brewery,food_and_beverage,3500,-34.203537,142.187063,1095538.9,1491234.35,66990.22
VIC3311,dental_practice,healthcare,3741,-36.727229,146.954168,1997966.71,4004458.58,196054.31
VIC3312,retail_store,retail,3199,-38.153672,145.092637,331399.17,214719.08,35152.94
VIC3313,consulting_office,professional_services,3305,-38.339428,141.605995,466498.27,883478.87,69878.28
VIC3314,courier_depot,transport,3030,-37.901502,144.64132,1082449.14,734410.27,114834.63
VIC3315,plastics_manufacturing,manufacturing,3020,-37.774742,144.813402,2779971.06,1841562.07,464411.83
VIC3316,warehouse,logistics,3072,-37.745895,145.016038,756439.67,616411.49,67238.52
VIC3317,bakery,hospitality,3350,-37.560809,143.809952,471066.01,840727.82,70316.6
VIC3318,office,professional_services,3056,-37.773324,144.959409,1343236.34,706427.49,272884.64
VIC3319,restaurant,hospitality,3898,-37.099633,147.59468,914685.37,1045995.88,170092.86
VIC3320,equipment_storage,storage,3000,-37.803105,144.961763,6457362.93,8283111.65,897645.61
VIC3321,cafe,hospitality,3199,-38.133563,145.126288,1420180.7,1853530.02,113807.14
VIC3322,facility_management_office,property_services,3065,-37.791128,144.981717,1800919.25,1837605.99,129974.75
VIC3323,accounting_firm,professional_services,3065,-37.791732,144.985676,2678260.57,3183626.47,192580.7
VIC3324,electronics_store,retail,3061,-37.66887,144.931168,155924.14,101055.63,33159.05
VIC3325,electronics_store,retail,3171,-37.934835,145.136659,1406368.29,1853852.23,154111.41
VIC3326,self_storage_facility,storage,3977,-38.129815,145.299848,1474393.03,1031699.58,220930.64
VIC3327,cold_storage,logistics,3043,-37.708874,144.874738,6952118.93,8042995.07,311318.57
VIC3328,materials_yard,construction,3168,-37.91344,145.115151,557810.81,729520.7,29429
VIC3329,gym,recreation,3300,-37.733011,142.032147,786163.47,1368860.08,91697.23
VIC3330,electronics_repair,technology,3076,-37.649289,145.033453,858778.5,1250168.13,78418.49
VIC3331,supermarket,retail,3199,-38.124882,145.125091,254854.56,152247.1,25000
VIC3332,plant_hire_yard,construction,3168,-37.934966,145.136723,1496862.1,3086835.1,280642.07
VIC3333,supermarket,retail,3072,-37.74871,145.00516,327382.14,283242.71,51276.84
VIC3334,wholesale_food_supplier,wholesale_trade,3043,-37.707923,144.872473,4859917.12,2762567.74,409892.79
VIC3335,aged_care_facility,healthcare,3011,-37.785193,144.908394,1404086.26,1095287.12,119367.3
VIC3336,pharmacy_retail,retail,3192,-37.971168,145.044322,549649.12,1100187.37,94004.68
VIC3337,office,professional_services,3350,-37.590691,143.849324,896874.41,873858.33,36987.78
VIC3338,aged_care_facility,healthcare,3850,-38.091377,147.094599,3454745.51,4160389.57,754251.79
VIC3339,dental_practice,healthcare,3000,-37.814119,144.970321,591409.03,878331.46,126663.32
VIC3340,warehouse,logistics,3061,-37.689993,144.954162,1458786.87,2026834.5,248079.7
VIC3341,private_college,education,3134,-37.828888,145.236757,2034450.33,1272270.29,373157.43
VIC3342,facility_management_office,property_services,3076,-37.666894,145.012327,297382.17,108701.58,54340.48
VIC3343,caravan_park,tourism,3550,-36.766783,144.314103,1178577.86,,187420.99
VIC3344,last_mile_depot,logistics,3170,-37.9322,145.148342,1428603.03,1311100.47,303767.07
VIC3345,training_centre,education,3153,-37.859631,145.249132,150000,205163.87,30425.39
VIC3346,trade_supplier,construction,3280,-38.3645,142.494456,817411.34,696920.51,117298.62
VIC3347,trade_supplier,construction,3018,-37.862103,144.813874,539745.53,323907.11,48621.86
VIC3348,takeaway_food,hospitality,3053,-37.796841,144.971871,318145.9,206866.58,25000
VIC3349,data_centre_small,technology,3000,-37.815494,144.976065,7308896.57,9825940.99,1484920.73
VIC3350,legal_practice,professional_services,3006,-37.82167,144.965382,676313.33,1102163.98,100961.94
VIC3351,cold_storage,logistics,3066,-37.799364,144.993223,5718561.35,9848623.28,300055.62
VIC3352,furniture_store,retail,3977,-38.1063,145.278566,1205000.05,1053054.82,69598.18
VIC3353,software_office,technology,3350,-37.569134,143.852479,4304051.63,5199762.85,797088.42
VIC3354,building_services_office,construction,3047,-37.670503,144.909487,1540769.77,1506577.59,64986.36
VIC3355,legal_practice,professional_services,3175,-38.006098,145.235385,588537.04,1100892.58,56919.75
VIC3356,metal_fabrication,manufacturing,3028,-37.83781,144.76062,2199732.26,4350352.58,112015.37
VIC3357,catering_kitchen,hospitality,3008,-37.813529,144.956038,150000,226525.86,25000
VIC3358,beverage_distributor,wholesale_trade,3192,-37.95803,145.062256,248316.86,272379.44,48669.28
VIC3359,warehouse,logistics,3450,-37.081939,144.237209,2124710.16,3560502.23,185198.65
VIC3360,furniture_store,retail,3840,-38.24423,146.419058,358399.11,465365.02,25000
VIC3361,childcare_centre,education,3337,-37.689674,144.603459,1356704.3,1542170.4,238284.43
VIC3362,facility_management_office,property_services,3220,-38.129041,144.395474,641555.74,1159442.89,129301.27
VIC3363,document_storage,storage,3825,-38.170995,146.288671,1578499.66,1558207.37,259319.29
VIC3364,self_storage_facility,storage,3028,-37.858574,144.76608,10871031.61,22139276.89,1925844.06
VIC3365,pharmacy_retail,retail,3018,-37.875275,144.828202,306288.35,237737.73,44633.73
VIC3366,retail_store,retail,3065,-37.798683,144.982113,1311532.66,2765558.31,80950.06
VIC3367,pharmacy,healthcare,3690,-36.106893,146.853766,672682.69,838040,33188.22
VIC3368,retail_store,retail,3564,-36.131838,144.765425,700005.42,1420231.79,104013.2
VIC3369,taxi_operations_base,transport,3028,-37.870559,144.771521,909842.21,1840168.05,153831.73
VIC3370,freight_depot,logistics,3028,-37.875006,144.73906,2203272.83,,225676.74
VIC3371,distribution_centre,logistics,3175,-38.01051,145.203497,8008767,9931542.13,1352663.53
VIC3372,metal_fabrication,manufacturing,3199,-38.134319,145.0989,973499.9,1966070,200332.14
VIC3373,trade_supplier,construction,3053,-37.794672,144.968253,4319814.84,,568360.06
VIC3374,managed_services_office,technology,3076,-37.658532,145.024373,553495.32,1152271,68723.13
VIC3375,brewery,food_and_beverage,3056,-37.758567,144.967393,210635.31,100000,30931.75
VIC3376,childcare_centre,education,3953,-38.47495,145.927982,319695.07,648441.89,30121.21
VIC3377,pharmacy_retail,retail,3810,-38.085813,145.485849,821065.3,934937.81,46916.13
VIC3378,contractor_office,construction,3192,-37.983729,145.048408,2390701.6,785921.59,114612.01
VIC3379,dental_practice,healthcare,3058,-37.732615,144.977744,597988.47,527812.78,119303.98
VIC3380,plant_hire_yard,construction,3810,-38.085322,145.502762,856365.59,1019366.8,104703.49
VIC3381,equipment_dealer,agriculture,3722,-37.056778,146.103388,255115.02,486699.34,42657.7
VIC3382,panel_beater,automotive,3931,-38.219664,145.024339,453312.05,928352.19,75482.51
VIC3383,electrical_wholesaler,wholesale_trade,3175,-37.99003,145.247877,2712631.29,4189754.49,562548.39
VIC3384,metal_fabrication,manufacturing,3175,-37.99386,145.23479,1848871.06,1976849.19,266729.85
VIC3385,cafe,hospitality,3030,-37.923615,144.77316,150000,217833.44,25000
VIC3386,building_services_office,construction,3006,-37.821923,144.963109,3391746.58,,203858.77
VIC3387,strata_management_office,property_services,3564,-36.113774,144.732574,408469.45,,45266.84
VIC3388,aquatic_centre,recreation,3174,-37.969185,145.185174,17037129.85,22387650.96,1030361.31
VIC3389,last_mile_depot,logistics,3153,-37.85723,145.277292,10905921.16,,1071049.63
VIC3390,freight_depot,logistics,3028,-37.881474,144.746924,1475707.25,2123312.32,234846.68
VIC3391,clothing_store,retail,3450,-37.062479,144.193062,202331.44,284087.02,40062.17
VIC3392,facility_management_office,property_services,3220,-38.154787,144.327158,1028936.76,762960.95,182452.45
VIC3393,beverage_processor,food_and_beverage,3305,-38.349521,141.604018,2225727,3172376.71,407185.13
VIC3394,holiday_apartments,tourism,3233,-38.767987,143.675773,807225.37,1450819.59,171653.86
VIC3395,aquatic_centre,recreation,3995,-38.593786,145.575326,1980669.35,1223885.01,149627.97
VIC3396,clothing_store,retail,3953,-38.47031,145.955363,926187.45,1580024.88,97594.28
VIC3397,courier_depot,transport,3043,-37.711271,144.86491,571529.34,730353.92,45226.88
VIC3398,food_processing,manufacturing,3850,-38.10956,147.086845,5237723.85,10480182.69,262653.18
VIC3399,aged_care_facility,healthcare,3047,-37.680262,144.952117,5177068.5,2635719.52,422343.7
VIC3400,indoor_sports_centre,recreation,3875,-37.847315,147.61364,1714862.68,727206.38,195491.31
VIC3401,panel_beater,automotive,3047,-37.681379,144.902926,5422663.25,,1060352.23
VIC3402,refrigerated_storage,storage,3690,-36.127954,146.875046,3212233.8,1253654.53,168476.37
VIC3403,clinic,healthcare,3076,-37.641431,145.04572,6189118.95,9844412.18,509170.49
VIC3404,pharmacy_retail,retail,3072,-37.737133,144.987513,603571.47,1143008.82,101027.44
VIC3405,indoor_sports_centre,recreation,3741,-36.734998,146.968097,1929787.63,3150370.32,265551.92
VIC3406,emergency_services_support,essential_services,3450,-37.072629,144.24642,3506848.62,1522162.26,562158.82
VIC3407,electronics_store,retail,3058,-37.739058,144.958801,435180.49,581046.99,86493.31
VIC3408,bus_depot,transport,3175,-37.966068,145.196762,3916089.69,7069242.61,523645.55
VIC3409,data_centre_small,technology,3134,-37.832553,145.241938,2506457.17,3605559.45,486031.99
VIC3410,materials_yard,construction,3280,-38.404217,142.466789,3692730.79,5618578.7,178697.21
VIC3411,equipment_storage,storage,3061,-37.655242,144.956834,2022916.13,850259.12,293238.13
VIC3412,freight_depot,logistics,3174,-37.972486,145.169851,2909176.96,1048522.88,476477.37
VIC3413,bus_depot,transport,3076,-37.661694,145.004269,475063.51,715862.62,45768.55
VIC3414,plumbing_wholesaler,wholesale_trade,3168,-37.907202,145.112858,8763910.65,13031082.41,962571.64
VIC3415,pharmacy,healthcare,3898,-37.095963,147.613628,1290374.99,1291641.76,186117.89
VIC3416,building_services_office,construction,3171,-37.945796,145.140491,973592.81,1956560.52,133104.66
VIC3417,equipment_storage,storage,3053,-37.80165,144.956853,498593.72,598550.35,59779.43
VIC3418,architecture_studio,professional_services,3182,-37.864082,144.976663,662940.05,308929.99,119040.78
VIC3419,trade_supplier,construction,3030,-37.90768,144.676126,2799389.74,3136745.21,245473.08
VIC3420,accounting_firm,professional_services,3888,-37.712608,148.452039,842113.87,1788745.37,91393.91
VIC3421,brewery,food_and_beverage,3300,-37.768454,142.03049,695356.25,705184.71,139763.46
VIC3422,telecommunications_exchange,essential_services,3056,-37.773142,144.966442,1145937.53,1650262.86,189006
VIC3423,electronics_store,retail,3011,-37.812504,144.890636,444062.18,158718.57,39059.41
